index	44-23:param	44-23:P		44-33:param	44-33:P		30-51:param	30-51:dkv1_of	
54	20.11.2017_17:30:46	2.23679060665362	20.11.2017_17:30:46	2.50097847358121	20.11.2017_17:30:46	-0.1873350923482869	
55	20.11.2017_17:30:47	2.23679060665362	20.11.2017_17:30:47	2.50097847358121	20.11.2017_17:30:47	-0.1873350923482869	
56	20.11.2017_17:30:48	2.23679060665362	20.11.2017_17:30:48	2.50097847358121	20.11.2017_17:30:48	-0.1746031746031739	
57	20.11.2017_17:30:50	2.23679060665362	20.11.2017_17:30:50	2.50097847358121	20.11.2017_17:30:50	-0.1746031746031739	
58	20.11.2017_17:30:51	2.23679060665362	20.11.2017_17:30:51	2.50097847358121	20.11.2017_17:30:51	-0.1746031746031739	
59	20.11.2017_17:30:53	2.23679060665362	20.11.2017_17:30:53	2.50097847358121	20.11.2017_17:30:53	-0.1746031746031739	
60	20.11.2017_17:30:55	2.23679060665362	20.11.2017_17:30:55	2.50097847358121	20.11.2017_17:30:55	-0.1724137931034482	
61	20.11.2017_17:30:56	2.23679060665362	20.11.2017_17:30:56	2.50097847358121	20.11.2017_17:30:56	-0.1662269129287586	
62	20.11.2017_17:30:58	2.23679060665362	20.11.2017_17:30:58	2.53620352250489	20.11.2017_17:30:58	-0.1662269129287586	
63	20.11.2017_17:31:01	2.23679060665362	20.11.2017_17:31:01	2.53620352250489	20.11.2017_17:31:01	-0.1662269129287586	
64	20.11.2017_17:31:03	2.23679060665362	20.11.2017_17:31:03	2.55381604696673	20.11.2017_17:31:03	-0.1662269129287586	
65	20.11.2017_17:31:06	2.23679060665362	20.11.2017_17:31:06	2.53620352250489	20.11.2017_17:31:06	-0.1640211640211624	
66	20.11.2017_17:31:08	2.23679060665362	20.11.2017_17:31:08	2.53620352250489	20.11.2017_17:31:08	-0.1640211640211624	
67	20.11.2017_17:31:10	2.23679060665362	20.11.2017_17:31:10	2.55381604696673	20.11.2017_17:31:10	-0.1587301587301587	
68	20.11.2017_17:31:11	2.23679060665362	20.11.2017_17:31:11	2.55381604696673	20.11.2017_17:31:11	-0.1564986737400526	
69	20.11.2017_17:31:13	2.23679060665362	20.11.2017_17:31:13	2.53620352250489	20.11.2017_17:31:13	-0.1542553191489353	
70	20.11.2017_17:31:14	2.23679060665362	20.11.2017_17:31:14	2.53620352250489	20.11.2017_17:31:14	-0.1511936339522548	
71	20.11.2017_17:31:16	2.23679060665362	20.11.2017_17:31:16	2.55381604696673	20.11.2017_17:31:16	-0.1458885941644553	
72	20.11.2017_17:31:17	2.23679060665362	20.11.2017_17:31:17	2.53620352250489	20.11.2017_17:31:17	-0.1428571428571413	
73	20.11.2017_17:31:18	2.23679060665362	20.11.2017_17:31:18	2.55381604696673	20.11.2017_17:31:18	-0.1428571428571413	
74	20.11.2017_17:31:20	2.23679060665362	20.11.2017_17:31:20	2.53620352250489	20.11.2017_17:31:20	-0.1375661375661378	
75	20.11.2017_17:31:21	2.28962818003914	20.11.2017_17:31:21	2.53620352250489	20.11.2017_17:31:21	-0.1352785145888603	
76	20.11.2017_17:31:22	2.28962818003914	20.11.2017_17:31:22	2.53620352250489	20.11.2017_17:31:22	-0.1352785145888591	
77	20.11.2017_17:31:24	2.28962818003914	20.11.2017_17:31:24	2.55381604696673	20.11.2017_17:31:24	-0.1299734748010609	
78	20.11.2017_17:31:26	2.28962818003914	20.11.2017_17:31:26	2.55381604696673	20.11.2017_17:31:26	-0.1276595744680857	
79	20.11.2017_17:31:27	2.28962818003914	20.11.2017_17:31:27	2.50097847358121	20.11.2017_17:31:27	-0.1246684350132641	
80	20.11.2017_17:31:28	2.28962818003914	20.11.2017_17:31:28	2.46575342465753	20.11.2017_17:31:28	-0.1164021164021162	
81	20.11.2017_17:31:30	2.28962818003914	20.11.2017_17:31:30	2.46575342465753	20.11.2017_17:31:30	-0.1134564643799480	
82	20.11.2017_17:31:31	2.28962818003914	20.11.2017_17:31:31	2.43052837573385	20.11.2017_17:31:31	-0.1111111111111114	
83	20.11.2017_17:31:33	2.28962818003914	20.11.2017_17:31:33	2.43052837573385	20.11.2017_17:31:33	-0.1058201058201064	
84	20.11.2017_17:31:34	2.2720156555773		20.11.2017_17:31:34	2.43052837573385	20.11.2017_17:31:34	-0.0981432360742696	
85	20.11.2017_17:31:35	2.28962818003914	20.11.2017_17:31:35	2.43052837573385	20.11.2017_17:31:35	-0.1005291005290999	
86	20.11.2017_17:31:37	2.28962818003914	20.11.2017_17:31:37	2.43052837573385	20.11.2017_17:31:37	-0.0981432360742696	
87	20.11.2017_17:31:38	2.28962818003914	20.11.2017_17:31:38	2.43052837573385	20.11.2017_17:31:38	-0.0923482849604230	
88	20.11.2017_17:31:40	2.28962818003914	20.11.2017_17:31:40	2.43052837573385	20.11.2017_17:31:40	-0.0851063829787252	
89	20.11.2017_17:31:41	2.28962818003914	20.11.2017_17:31:41	2.43052837573385	20.11.2017_17:31:41	-0.0822281167108766	
90	20.11.2017_17:31:43	2.28962818003914	20.11.2017_17:31:43	2.43052837573385	20.11.2017_17:31:43	-0.0769230769230771	
91	20.11.2017_17:31:44	2.28962818003914	20.11.2017_17:31:44	2.43052837573385	20.11.2017_17:31:44	-0.0740740740740737	
92	20.11.2017_17:31:45	2.28962818003914	20.11.2017_17:31:45	2.3600782778865		20.11.2017_17:31:45	-0.0691489361702126	
93	20.11.2017_17:31:47	2.28962818003914	20.11.2017_17:31:47	2.3600782778865		20.11.2017_17:31:47	-0.0716180371352789	
94	20.11.2017_17:31:48	2.28962818003914	20.11.2017_17:31:48	2.3600782778865		20.11.2017_17:31:48	-0.0659630606860180	
95	20.11.2017_17:31:50	2.28962818003914	20.11.2017_17:31:50	2.3600782778865		20.11.2017_17:31:50	-0.0610079575596829	
96	20.11.2017_17:31:51	2.28962818003914	20.11.2017_17:31:51	2.3600782778865		20.11.2017_17:31:51	-0.0560000000000002	
97	20.11.2017_17:31:52	2.28962818003914	20.11.2017_17:31:52	2.3600782778865		20.11.2017_17:31:52	-0.0506666666666671	
98	20.11.2017_17:31:54	2.28962818003914	20.11.2017_17:31:54	2.3600782778865		20.11.2017_17:31:54	-0.0399999999999997	
99	20.11.2017_17:31:55	2.28962818003914	20.11.2017_17:31:55	2.3600782778865		20.11.2017_17:31:55	-0.0450928381962858	
100	20.11.2017_17:31:57	2.28962818003914	20.11.2017_17:31:57	2.3600782778865		20.11.2017_17:31:57	-0.0395778364116091	
101	20.11.2017_17:31:58	2.28962818003914	20.11.2017_17:31:58	2.3600782778865		20.11.2017_17:31:58	-0.0370370370370362	
102	20.11.2017_17:32:01	2.28962818003914	20.11.2017_17:32:01	2.3600782778865		20.11.2017_17:32:01	-0.0264550264550277	
103	20.11.2017_17:32:02	2.28962818003914	20.11.2017_17:32:02	2.3600782778865		20.11.2017_17:32:02	-0.0239999999999992	
104	20.11.2017_17:32:04	2.28962818003914	20.11.2017_17:32:04	2.3600782778865		20.11.2017_17:32:04	-0.0186666666666663	
105	20.11.2017_17:32:05	2.28962818003914	20.11.2017_17:32:05	2.3600782778865		20.11.2017_17:32:05	-0.0133333333333347	
106	20.11.2017_17:32:07	2.28962818003914	20.11.2017_17:32:07	2.3600782778865		20.11.2017_17:32:07	-0.0053475935828874	
107	20.11.2017_17:32:08	2.28962818003914	20.11.2017_17:32:08	2.3600782778865		20.11.2017_17:32:08	0.0026809651474536	
108	20.11.2017_17:32:09	2.28962818003914	20.11.2017_17:32:09	2.3600782778865		20.11.2017_17:32:09	0.0080428954423595	
109	20.11.2017_17:32:11	2.28962818003914	20.11.2017_17:32:11	2.3600782778865		20.11.2017_17:32:11	0.0134048257372653	
110	20.11.2017_17:32:12	2.2720156555773		20.11.2017_17:32:12	2.3600782778865		20.11.2017_17:32:12	0.0215053763440861	
111	20.11.2017_17:32:14	2.28962818003914	20.11.2017_17:32:14	2.3600782778865		20.11.2017_17:32:14	0.0268817204301086	
112	20.11.2017_17:32:15	2.28962818003914	20.11.2017_17:32:15	2.3600782778865		20.11.2017_17:32:15	0.0320855614973257	
113	20.11.2017_17:32:16	2.28962818003914	20.11.2017_17:32:16	2.3600782778865		20.11.2017_17:32:16	0.0346666666666667	
114	20.11.2017_17:32:18	2.28962818003914	20.11.2017_17:32:18	2.3600782778865		20.11.2017_17:32:18	0.0427807486631018	
115	20.11.2017_17:32:19	2.28962818003914	20.11.2017_17:32:19	2.3600782778865		20.11.2017_17:32:19	0.0453333333333341	
