param			w			W_T			dkr1			W			dkv1_of			supp	load	G			dkr1_k			
14.02.2018_1:22:02	524.270935058594	2.54859298706055	1.83953033268102	2.4853228962818		0.0317460317460326	0	1	36.8884544372559	6.20352250489237	
14.02.2018_1:22:04	524.270935058594	2.54859298706055	1.83953033268102	2.4853228962818		0.0344827586206910	0	1	37.1819953918457	6.1839530332681		
14.02.2018_1:22:05	524.270935058594	2.54859298706055	1.83953033268102	2.4853228962818		0.0344827586206910	0	1	36.9863014221191	6.1839530332681		
14.02.2018_1:22:07	524.270935058594	2.54859298706055	1.83953033268102	2.4853228962818		0.0344827586206910	0	1	37.1819953918457	6.1839530332681		
14.02.2018_1:22:08	524.374694824219	2.54859298706055	1.83953033268102	2.4853228962818		0.0344827586206910	0	1	36.7906074523926	6.1839530332681		
14.02.2018_1:22:10	524.374694824219	2.54859298706055	1.83953033268102	2.4853228962818		0.0317460317460326	0	1	36.7906074523926	6.1839530332681		
14.02.2018_1:22:11	524.374694824219	2.54859298706055	1.83953033268102	2.4853228962818		0.0344827586206910	0	1	37.1819953918457	6.1839530332681		
14.02.2018_1:22:12	524.374694824219	2.54859298706055	1.83953033268102	2.4853228962818		0.0319148936170234	0	1	37.1819953918457	6.1839530332681		
14.02.2018_1:22:14	524.374694824219	2.54859298706055	1.83953033268102	2.50489236790607	0.0317460317460326	0	1	37.1819953918457	6.20352250489237	
14.02.2018_1:22:15	524.374694824219	2.54859298706055	1.83953033268102	2.47553816046967	0.0319148936170234	0	1	36.7906074523926	6.1839530332681		
