param			dkv1_of			G			W			
14.02.2018_2:03:25	-0.0131233595800537	36.8884544372559	2.5146771037182		
14.02.2018_2:03:26	-0.0131233595800537	36.594913482666		2.50489236790607	
14.02.2018_2:03:27	-0.0157894736842110	36.6927604675293	2.5146771037182		
14.02.2018_2:03:29	-0.0157894736842110	36.6927604675293	2.50489236790607	
14.02.2018_2:03:30	-0.0157894736842110	36.6927604675293	2.50489236790607	
14.02.2018_2:03:32	-0.0105820105820100	36.6927604675293	2.50489236790607	
14.02.2018_2:03:33	-0.0105263157894744	36.6927604675293	2.50489236790607	
14.02.2018_2:03:34	-0.0131233595800537	36.594913482666		2.5146771037182		
14.02.2018_2:03:36	-0.0131233595800537	36.6927604675293	2.5146771037182		
14.02.2018_2:03:37	-0.0132625994694946	36.7906074523926	2.4853228962818		
14.02.2018_2:03:39	-0.0132625994694946	36.6927604675293	2.4853228962818		
14.02.2018_2:03:41	-0.0106382978723384	36.8884544372559	2.47553816046967	
14.02.2018_2:03:42	-0.0079999999999989	37.0841484069824	2.47553816046967	
14.02.2018_2:03:44	-0.0053191489361699	36.8884544372559	2.4853228962818		
14.02.2018_2:03:45	-0.0053191489361699	36.594913482666		2.47553816046967	
14.02.2018_2:03:47	-0.0026385224274398	37.0841484069824	2.4853228962818		
14.02.2018_2:03:48	-0.0026385224274398	36.7906074523926	2.50489236790607	
14.02.2018_2:03:49	-0.0026385224274398	36.7906074523926	2.50489236790607	
14.02.2018_2:03:51	-0.0026385224274398	36.6927604675293	2.50489236790607	
14.02.2018_2:03:52	0.0026385224274397	36.7906074523926	2.50489236790607	
14.02.2018_2:03:54	0.0026385224274397	36.6927604675293	2.50489236790607	
14.02.2018_2:03:55	0.0026385224274397	36.6927604675293	2.50489236790607	
14.02.2018_2:03:57	0.0052910052910036	36.6927604675293	2.50489236790607	
14.02.2018_2:03:58	0.0079155672823207	36.6927604675293	2.50489236790607	
14.02.2018_2:04:00	0.0105820105820099	36.6927604675293	2.50489236790607	
14.02.2018_2:04:01	0.0105820105820099	36.6927604675293	2.4853228962818		
14.02.2018_2:04:03	0.0105820105820099	36.6927604675293	2.4853228962818		
14.02.2018_2:04:04	0.0159574468085111	36.6927604675293	2.47553816046967	
14.02.2018_2:04:06	0.0158730158730163	36.7906074523926	2.4853228962818		
14.02.2018_2:04:07	0.0105820105820099	36.9863014221191	2.50489236790607	
14.02.2018_2:04:09	0.0158730158730163	36.7906074523926	2.4853228962818		
14.02.2018_2:04:10	0.0158730158730163	36.8884544372559	2.50489236790607	
14.02.2018_2:04:12	0.0158730158730163	36.6927604675293	2.50489236790607	
14.02.2018_2:04:13	0.0185676392572954	36.7906074523926	2.4853228962818		
14.02.2018_2:04:14	0.0185676392572954	36.9863014221191	2.4853228962818		
14.02.2018_2:04:16	0.0264550264550275	36.6927604675293	2.50489236790607	
14.02.2018_2:04:17	0.0264550264550275	36.6927604675293	2.5146771037182		
14.02.2018_2:04:19	0.0264550264550275	36.594913482666		2.50489236790607	
14.02.2018_2:04:20	0.0264550264550275	36.9863014221191	2.50489236790607	
14.02.2018_2:04:22	0.0290237467018473	36.6927604675293	2.50489236790607	
14.02.2018_2:04:23	0.0343007915567283	36.8884544372559	2.50489236790607	
14.02.2018_2:04:25	0.0315789473684206	36.8884544372559	2.5146771037182		
14.02.2018_2:04:26	0.0368421052631584	36.9863014221191	2.5146771037182		
14.02.2018_2:04:28	0.0368421052631584	36.6927604675293	2.50489236790607	
14.02.2018_2:04:29	0.0448548812664901	37.279842376709		2.50489236790607	
14.02.2018_2:04:30	0.0476190476190475	36.7906074523926	2.4853228962818		
14.02.2018_2:04:32	0.0501319261213724	36.7906074523926	2.50489236790607	
14.02.2018_2:04:33	0.0476190476190475	36.7906074523926	2.4853228962818		
14.02.2018_2:04:35	0.0501319261213724	36.7906074523926	2.50489236790607	
14.02.2018_2:04:37	0.0501319261213724	36.9863014221191	2.50489236790607	
14.02.2018_2:04:39	0.0529100529100539	36.7906074523926	2.50489236790607	
14.02.2018_2:04:40	0.0529100529100539	36.9863014221191	2.50489236790607	
14.02.2018_2:04:42	0.0529100529100539	36.9863014221191	2.50489236790607	
14.02.2018_2:04:43	0.0554089709762534	36.7906074523926	2.50489236790607	
14.02.2018_2:04:45	0.0585106382978730	37.279842376709		2.4853228962818		
14.02.2018_2:04:47	0.0610079575596815	36.8884544372559	2.50489236790607	
14.02.2018_2:04:48	0.0634920634920625	36.6927604675293	2.50489236790607	
14.02.2018_2:04:50	0.0634920634920625	36.7906074523926	2.4853228962818		
14.02.2018_2:04:52	0.0663129973474797	36.9863014221191	2.4853228962818		
14.02.2018_2:04:53	0.0663129973474797	36.9863014221191	2.4853228962818		
14.02.2018_2:04:55	0.0687830687830688	36.6927604675293	2.4853228962818		
14.02.2018_2:04:56	0.0687830687830688	36.9863014221191	2.4853228962818		
14.02.2018_2:04:58	0.0744680851063827	36.9863014221191	2.4853228962818		
14.02.2018_2:04:59	0.0744680851063827	36.6927604675293	2.4853228962818		
14.02.2018_2:05:00	0.0744680851063827	37.3776893615723	2.47553816046967	
14.02.2018_2:05:02	0.0744680851063827	37.0841484069824	2.4853228962818		
14.02.2018_2:05:03	0.0744680851063827	36.9863014221191	2.4853228962818		
14.02.2018_2:05:05	0.0744680851063827	37.0841484069824	2.4853228962818		
14.02.2018_2:05:06	0.0744680851063827	36.9863014221191	2.47553816046967	
14.02.2018_2:05:07	0.0769230769230771	36.7906074523926	2.4853228962818		
14.02.2018_2:05:09	0.0769230769230771	36.8884544372559	2.4853228962818		
14.02.2018_2:05:10	0.0822281167108753	36.9863014221191	2.4853228962818		
14.02.2018_2:05:12	0.0822281167108753	36.9863014221191	2.4853228962818		
14.02.2018_2:05:13	0.0822281167108753	36.8884544372559	2.4853228962818		
14.02.2018_2:05:15	0.0822281167108753	37.3776893615723	2.4853228962818		
14.02.2018_2:05:16	0.0822281167108753	37.0841484069824	2.50489236790607	
14.02.2018_2:05:18	0.0822281167108753	36.6927604675293	2.50489236790607	
14.02.2018_2:05:19	0.0822281167108753	36.8884544372559	2.50489236790607	
14.02.2018_2:05:21	0.0789473684210520	36.9863014221191	2.5146771037182		
14.02.2018_2:05:24	0.0789473684210520	36.8884544372559	2.5146771037182		
14.02.2018_2:05:26	0.0789473684210520	36.6927604675293	2.5146771037182		
14.02.2018_2:05:28	0.0761154855643033	36.8884544372559	2.5146771037182		
14.02.2018_2:05:29	0.0761154855643033	36.7906074523926	2.5146771037182		
14.02.2018_2:05:31	0.0704960835509145	37.279842376709		2.52446183953033	
14.02.2018_2:05:33	0.0680628272251323	36.7906074523926	2.52446183953033	
14.02.2018_2:05:36	0.0656167979002634	36.9863014221191	2.52446183953033	
14.02.2018_2:05:38	0.0656167979002634	36.8884544372559	2.52446183953033	
14.02.2018_2:05:41	0.0603674540682413	36.594913482666		2.52446183953033	
14.02.2018_2:05:43	0.0578947368421046	36.6927604675293	2.5146771037182		
14.02.2018_2:05:44	0.0578947368421046	37.0841484069824	2.5146771037182		
14.02.2018_2:05:47	0.0523560209424080	36.9863014221191	2.52446183953033	
14.02.2018_2:05:49	0.0526315789473694	37.0841484069824	2.50489236790607	
14.02.2018_2:05:52	0.0471204188481674	36.6927604675293	2.52446183953033	
14.02.2018_2:05:55	0.0418848167539270	36.6927604675293	2.52446183953033	
14.02.2018_2:05:57	0.0391644908616185	36.8884544372559	2.52446183953033	
14.02.2018_2:05:58	0.0339425587467377	36.6927604675293	2.52446183953033	
14.02.2018_2:05:59	0.0211640211640226	36.7906074523926	2.4853228962818		
14.02.2018_2:06:01	0.0159574468085111	36.9863014221191	2.47553816046967	
14.02.2018_2:06:02	0.0159574468085111	36.8884544372559	2.47553816046967	
14.02.2018_2:06:04	0.0080000000000002	36.8884544372559	2.47553816046967	
14.02.2018_2:06:05	0.0053191489361699	36.8884544372559	2.47553816046967	
14.02.2018_2:06:07	0.0000000000000000	36.6927604675293	2.47553816046967	
14.02.2018_2:06:08	0.0000000000000000	36.6927604675293	2.47553816046967	
14.02.2018_2:06:09	-0.0053191489361699	36.8884544372559	2.47553816046967	
14.02.2018_2:06:11	-0.0026525198938997	36.6927604675293	2.47553816046967	
14.02.2018_2:06:12	-0.0079575596816979	36.6927604675293	2.4853228962818		
14.02.2018_2:06:14	-0.0106382978723398	36.7906074523926	2.4853228962818		
14.02.2018_2:06:15	-0.0158730158730149	36.6927604675293	2.4853228962818		
14.02.2018_2:06:16	-0.0185676392572940	36.8884544372559	2.50489236790607	
14.02.2018_2:06:18	-0.0237467018469650	36.8884544372559	2.50489236790607	
14.02.2018_2:06:19	-0.0290237467018473	36.9863014221191	2.50489236790607	
14.02.2018_2:06:21	-0.0317460317460326	36.6927604675293	2.50489236790607	
14.02.2018_2:06:22	-0.0343007915567283	36.6927604675293	2.50489236790607	
14.02.2018_2:06:23	-0.0421052631578949	36.6927604675293	2.5146771037182		
14.02.2018_2:06:25	-0.0421052631578949	36.594913482666		2.5146771037182		
14.02.2018_2:06:26	-0.0498687664041999	36.594913482666		2.5146771037182		
14.02.2018_2:06:28	-0.0526315789473693	36.6927604675293	2.50489236790607	
14.02.2018_2:06:29	-0.0551181102362219	36.6927604675293	2.5146771037182		
14.02.2018_2:06:31	-0.0578947368421059	36.6927604675293	2.5146771037182		
14.02.2018_2:06:32	-0.0656167979002620	36.8884544372559	2.5146771037182		
14.02.2018_2:06:33	-0.0656167979002620	36.3992156982422	2.5146771037182		
14.02.2018_2:06:35	-0.0708661417322827	36.4970626831055	2.5146771037182		
14.02.2018_2:06:37	-0.0687830687830700	36.8884544372559	2.50489236790607	
14.02.2018_2:06:38	-0.0687830687830700	36.594913482666		2.50489236790607	
14.02.2018_2:06:40	-0.0712401055408976	36.594913482666		2.5146771037182		
14.02.2018_2:06:41	-0.0712401055408976	36.4970626831055	2.50489236790607	
14.02.2018_2:06:43	-0.0712401055408976	36.6927604675293	2.50489236790607	
14.02.2018_2:06:45	-0.0712401055408976	36.594913482666		2.4853228962818		
14.02.2018_2:06:47	-0.0769230769230771	36.594913482666		2.4853228962818		
14.02.2018_2:06:48	-0.0712401055408976	36.594913482666		2.52446183953033	
14.02.2018_2:06:50	-0.0716180371352791	36.594913482666		2.50489236790607	
14.02.2018_2:06:51	-0.0740740740740751	36.3992156982422	2.50489236790607	
14.02.2018_2:06:53	-0.0740740740740751	36.6927604675293	2.50489236790607	
14.02.2018_2:06:56	-0.0740740740740751	36.594913482666		2.50489236790607	
14.02.2018_2:06:57	-0.0712401055408976	36.6927604675293	2.50489236790607	
14.02.2018_2:06:59	-0.0712401055408976	36.3992156982422	2.50489236790607	
14.02.2018_2:07:00	-0.0740740740740751	36.6927604675293	2.50489236790607	
14.02.2018_2:07:02	-0.0740740740740751	36.594913482666		2.5146771037182		
14.02.2018_2:07:05	-0.0716180371352791	36.594913482666		2.50489236790607	
14.02.2018_2:07:08	-0.0740740740740751	36.4970626831055	2.50489236790607	
14.02.2018_2:07:11	-0.0716180371352791	36.6927604675293	2.50489236790607	
14.02.2018_2:07:14	-0.0691489361702128	36.6927604675293	2.50489236790607	
14.02.2018_2:07:17	-0.0684210526315789	36.6927604675293	2.5146771037182		
14.02.2018_2:07:20	-0.0663129973474796	36.8884544372559	2.50489236790607	
14.02.2018_2:07:23	-0.0663129973474796	36.594913482666		2.50489236790607	
14.02.2018_2:07:25	-0.0638297872340429	36.6927604675293	2.4853228962818		
14.02.2018_2:07:27	-0.0613333333333344	36.594913482666		2.47553816046967	
14.02.2018_2:07:29	-0.0610079575596815	36.6927604675293	2.4853228962818		
14.02.2018_2:07:31	-0.0610079575596815	36.6927604675293	2.4853228962818		
14.02.2018_2:07:33	-0.0610079575596815	36.6927604675293	2.50489236790607	
14.02.2018_2:07:35	-0.0582010582010575	36.6927604675293	2.50489236790607	
14.02.2018_2:07:37	-0.0582010582010575	36.6927604675293	2.50489236790607	
14.02.2018_2:07:39	-0.0606860158311344	36.594913482666		2.5146771037182		
14.02.2018_2:07:41	-0.0578947368421059	36.594913482666		2.5146771037182		
14.02.2018_2:07:43	-0.0582010582010575	36.6927604675293	2.50489236790607	
14.02.2018_2:07:45	-0.0582010582010575	36.6927604675293	2.50489236790607	
14.02.2018_2:07:47	-0.0557029177718821	36.7906074523926	2.50489236790607	
14.02.2018_2:07:48	-0.0578947368421059	36.594913482666		2.5146771037182		
14.02.2018_2:07:50	-0.0501319261213725	36.6927604675293	2.5146771037182		
14.02.2018_2:07:52	-0.0501319261213725	36.6927604675293	2.5146771037182		
14.02.2018_2:07:54	-0.0501319261213725	36.7906074523926	2.5146771037182		
14.02.2018_2:07:56	-0.0476190476190489	36.7906074523926	2.5146771037182		
14.02.2018_2:07:58	-0.0476190476190489	36.6927604675293	2.5146771037182		
14.02.2018_2:07:59	-0.0476190476190489	36.6927604675293	2.50489236790607	
14.02.2018_2:08:01	-0.0395778364116105	36.6927604675293	2.50489236790607	
14.02.2018_2:08:03	-0.0370370370370375	36.6927604675293	2.5146771037182		
14.02.2018_2:08:05	-0.0370370370370375	36.594913482666		2.50489236790607	
14.02.2018_2:08:06	-0.0370370370370375	36.594913482666		2.50489236790607	
14.02.2018_2:08:08	-0.0291777188328916	36.6927604675293	2.50489236790607	
14.02.2018_2:08:09	-0.0291777188328916	36.6927604675293	2.4853228962818		
14.02.2018_2:08:11	-0.0265957446808522	36.594913482666		2.4853228962818		
14.02.2018_2:08:12	-0.0237467018469662	36.6927604675293	2.50489236790607	
14.02.2018_2:08:14	-0.0185676392572940	36.7906074523926	2.50489236790607	
14.02.2018_2:08:16	-0.0159574468085096	37.0841484069824	2.4853228962818		
14.02.2018_2:08:18	-0.0134048257372653	36.6927604675293	2.47553816046967	
14.02.2018_2:08:20	-0.0131926121372030	36.594913482666		2.50489236790607	
14.02.2018_2:08:21	-0.0105820105820099	36.6927604675293	2.50489236790607	
14.02.2018_2:08:23	-0.0079155672823220	36.7906074523926	2.5146771037182		
14.02.2018_2:08:25	-0.0026525198938997	36.594913482666		2.50489236790607	
14.02.2018_2:08:27	-0.0026525198938997	36.8884544372559	2.50489236790607	
14.02.2018_2:08:29	0.0026666666666659	36.7906074523926	2.50489236790607	
14.02.2018_2:08:31	0.0053191489361699	36.8884544372559	2.4853228962818		
14.02.2018_2:08:33	0.0106382978723397	36.594913482666		2.4853228962818		
14.02.2018_2:08:35	0.0160427807486635	36.7906074523926	2.47553816046967	
14.02.2018_2:08:37	0.0186666666666662	36.8884544372559	2.4853228962818		
14.02.2018_2:08:38	0.0265957446808522	36.6927604675293	2.4853228962818		
14.02.2018_2:08:41	0.0293333333333350	36.7906074523926	2.47553816046967	
14.02.2018_2:08:44	0.0372340425531920	36.594913482666		2.4853228962818		
14.02.2018_2:08:47	0.0372340425531920	36.6927604675293	2.4853228962818		
14.02.2018_2:08:49	0.0453333333333328	36.7906074523926	2.4853228962818		
14.02.2018_2:08:50	0.0425531914893620	36.6927604675293	2.4853228962818		
14.02.2018_2:08:52	0.0531914893617018	36.9863014221191	2.4853228962818		
14.02.2018_2:08:54	0.0531914893617018	36.8884544372559	2.50489236790607	
14.02.2018_2:08:55	0.0531914893617018	36.7906074523926	2.4853228962818		
14.02.2018_2:08:57	0.0557029177718834	36.7906074523926	2.50489236790607	
14.02.2018_2:08:58	0.0585106382978730	36.8884544372559	2.4853228962818		
14.02.2018_2:09:00	0.0610079575596815	36.8884544372559	2.50489236790607	
14.02.2018_2:09:01	0.0638297872340429	36.8884544372559	2.50489236790607	
14.02.2018_2:09:03	0.0691489361702128	37.1819953918457	2.50489236790607	
14.02.2018_2:09:04	0.0691489361702128	36.7906074523926	2.50489236790607	
14.02.2018_2:09:06	0.0691489361702128	36.9863014221191	2.50489236790607	
14.02.2018_2:09:07	0.0740740740740751	36.6927604675293	2.50489236790607	
14.02.2018_2:09:09	0.0748663101604261	36.9863014221191	2.47553816046967	
14.02.2018_2:09:10	0.0777479892761383	36.9863014221191	2.47553816046967	
14.02.2018_2:09:12	0.0773333333333322	36.7906074523926	2.47553816046967	
14.02.2018_2:09:13	0.0802139037433149	37.0841484069824	2.47553816046967	
14.02.2018_2:09:15	0.0740740740740751	36.8884544372559	2.50489236790607	
14.02.2018_2:09:16	0.0740740740740751	36.7906074523926	2.50489236790607	
14.02.2018_2:09:17	0.0740740740740751	36.7906074523926	2.50489236790607	
14.02.2018_2:09:19	0.0765171503957787	36.9863014221191	2.5146771037182		
14.02.2018_2:09:20	0.0765171503957787	36.7906074523926	2.5146771037182		
14.02.2018_2:09:22	0.0765171503957787	36.7906074523926	2.5146771037182		
14.02.2018_2:09:23	0.0773333333333322	36.8884544372559	2.4853228962818		
14.02.2018_2:09:25	0.0773333333333322	37.1819953918457	2.50489236790607	
14.02.2018_2:09:26	0.0773333333333322	37.1819953918457	2.4853228962818		
14.02.2018_2:09:28	0.0773333333333322	36.7906074523926	2.4853228962818		
14.02.2018_2:09:29	0.0773333333333322	36.7906074523926	2.47553816046967	
14.02.2018_2:09:30	0.0773333333333322	36.9863014221191	2.47553816046967	
14.02.2018_2:09:32	0.0773333333333322	36.8884544372559	2.4853228962818		
14.02.2018_2:09:33	0.0723860589812324	37.1819953918457	2.47553816046967	
14.02.2018_2:09:35	0.0645161290322584	37.1819953918457	2.46575342465753	
14.02.2018_2:09:36	0.0641711229946527	36.6927604675293	2.47553816046967	
14.02.2018_2:09:38	0.0616621983914207	36.7906074523926	2.46575342465753	
14.02.2018_2:09:39	0.0616621983914207	36.9863014221191	2.47553816046967	
14.02.2018_2:09:41	0.0591397849462358	36.9863014221191	2.46575342465753	
14.02.2018_2:09:42	0.0534759358288766	36.9863014221191	2.47553816046967	
14.02.2018_2:09:44	0.0534759358288766	37.0841484069824	2.46575342465753	
14.02.2018_2:09:45	0.0455764075067032	36.7906074523926	2.46575342465753	
14.02.2018_2:09:46	0.0455764075067032	36.6927604675293	2.46575342465753	
14.02.2018_2:09:48	0.0450928381962859	36.594913482666		2.50489236790607	
14.02.2018_2:09:49	0.0399999999999997	36.6927604675293	2.4853228962818		
14.02.2018_2:09:51	0.0238726790450934	36.6927604675293	2.50489236790607	
14.02.2018_2:09:52	0.0211640211640212	36.7906074523926	2.50489236790607	
14.02.2018_2:09:53	0.0131926121372030	36.6927604675293	2.50489236790607	
14.02.2018_2:09:55	0.0000000000000000	36.7906074523926	2.46575342465753	
14.02.2018_2:09:56	-0.0215053763440861	36.594913482666		2.4559686888454		
14.02.2018_2:09:58	-0.0267379679144382	36.7906074523926	2.46575342465753	
14.02.2018_2:09:59	-0.0107526881720437	36.8884544372559	2.44618395303327	
14.02.2018_2:10:01	-0.0161290322580650	36.7906074523926	2.4559686888454		
14.02.2018_2:10:02	-0.0241286863270769	36.6927604675293	2.4559686888454		
14.02.2018_2:10:03	-0.0294906166219842	37.0841484069824	2.4559686888454		
14.02.2018_2:10:05	-0.0348525469168887	36.9863014221191	2.4559686888454		
14.02.2018_2:10:06	-0.0402144772117960	36.7906074523926	2.46575342465753	
14.02.2018_2:10:08	-0.0430107526881723	36.8884544372559	2.47553816046967	
14.02.2018_2:10:09	-0.0481283422459906	36.6927604675293	2.4559686888454		
14.02.2018_2:10:11	-0.0534759358288779	36.9863014221191	2.46575342465753	
14.02.2018_2:10:12	-0.0509383378016090	36.6927604675293	2.46575342465753	
14.02.2018_2:10:13	-0.0534759358288779	36.8884544372559	2.46575342465753	
14.02.2018_2:10:15	-0.0560000000000001	36.8884544372559	2.47553816046967	
14.02.2018_2:10:16	-0.0638297872340429	36.6927604675293	2.47553816046967	
14.02.2018_2:10:18	-0.0666666666666661	36.594913482666		2.47553816046967	
14.02.2018_2:10:19	-0.0769230769230771	36.594913482666		2.4853228962818		
14.02.2018_2:10:20	-0.0744680851063827	36.9863014221191	2.46575342465753	
14.02.2018_2:10:22	-0.0797872340425525	36.7906074523926	2.47553816046967	
14.02.2018_2:10:23	-0.0777479892761383	36.6927604675293	2.4559686888454		
14.02.2018_2:10:25	-0.0826666666666666	36.6927604675293	2.46575342465753	
14.02.2018_2:10:26	-0.0719999999999992	36.594913482666		2.46575342465753	
14.02.2018_2:10:28	-0.0744680851063827	36.6927604675293	2.47553816046967	
14.02.2018_2:10:29	-0.0769230769230771	36.6927604675293	2.47553816046967	
14.02.2018_2:10:31	-0.0793650793650788	36.594913482666		2.4853228962818		
14.02.2018_2:10:32	-0.0797872340425525	36.4970626831055	2.4853228962818		
14.02.2018_2:10:33	-0.0846560846560837	36.4970626831055	2.4853228962818		
14.02.2018_2:10:35	-0.0846560846560837	36.594913482666		2.4853228962818		
14.02.2018_2:10:36	-0.0870712401055391	36.6927604675293	2.50489236790607	
14.02.2018_2:10:38	-0.0822281167108751	36.594913482666		2.4853228962818		
14.02.2018_2:10:39	-0.0846560846560837	36.4970626831055	2.47553816046967	
14.02.2018_2:10:41	-0.0899470899470887	36.594913482666		2.4853228962818		
14.02.2018_2:10:42	-0.0904255319148938	36.594913482666		2.47553816046967	
14.02.2018_2:10:44	-0.0663129973474796	36.594913482666		2.4853228962818		
14.02.2018_2:10:45	-0.0691489361702128	36.3992156982422	2.47553816046967	
14.02.2018_2:10:46	-0.0606860158311331	36.6927604675293	2.4853228962818		
14.02.2018_2:10:48	-0.0554089709762535	36.594913482666		2.50489236790607	
14.02.2018_2:10:49	-0.0554089709762535	36.594913482666		2.50489236790607	
14.02.2018_2:10:51	-0.0501319261213738	36.6927604675293	2.4853228962818		
14.02.2018_2:10:52	-0.0501319261213738	36.6927604675293	2.4853228962818		
14.02.2018_2:10:54	-0.0476190476190489	36.6927604675293	2.47553816046967	
14.02.2018_2:10:55	-0.0421052631578949	36.6927604675293	2.50489236790607	
14.02.2018_2:10:57	-0.0395778364116105	36.594913482666		2.50489236790607	
14.02.2018_2:10:58	-0.0395778364116105	36.6927604675293	2.50489236790607	
14.02.2018_2:11:00	-0.0368421052631598	36.6927604675293	2.50489236790607	
14.02.2018_2:11:01	-0.0317460317460326	36.6927604675293	2.50489236790607	
14.02.2018_2:11:03	-0.0317460317460326	36.594913482666		2.4853228962818		
14.02.2018_2:11:04	-0.0240000000000006	36.594913482666		2.47553816046967	
14.02.2018_2:11:06	-0.0185676392572940	36.594913482666		2.47553816046967	
14.02.2018_2:11:07	-0.0185676392572940	36.7906074523926	2.47553816046967	
14.02.2018_2:11:08	-0.0185676392572940	36.7906074523926	2.4853228962818		
14.02.2018_2:11:10	-0.0185676392572940	36.594913482666		2.4853228962818		
14.02.2018_2:11:11	-0.0079575596816979	36.6927604675293	2.47553816046967	
14.02.2018_2:11:13	-0.0079575596816979	36.6927604675293	2.4853228962818		
14.02.2018_2:11:14	-0.0026525198938997	36.594913482666		2.4853228962818		
14.02.2018_2:11:16	0.0000000000000000	36.8884544372559	2.47553816046967	
14.02.2018_2:11:17	0.0026666666666659	37.0841484069824	2.46575342465753	
14.02.2018_2:11:19	0.0026385224274411	36.7906074523926	2.50489236790607	
14.02.2018_2:11:20	0.0026666666666659	36.6927604675293	2.47553816046967	
14.02.2018_2:11:21	0.0079575596816978	36.6927604675293	2.47553816046967	
14.02.2018_2:11:23	0.0106382978723412	36.8884544372559	2.47553816046967	
14.02.2018_2:11:24	0.0132625994694959	36.594913482666		2.47553816046967	
14.02.2018_2:11:26	0.0132625994694959	37.0841484069824	2.47553816046967	
14.02.2018_2:11:27	0.0186666666666662	36.7906074523926	2.46575342465753	
14.02.2018_2:11:29	0.0213903743315509	37.0841484069824	2.46575342465753	
14.02.2018_2:11:30	0.0267379679144382	36.7906074523926	2.4559686888454		
14.02.2018_2:11:31	0.0320855614973270	36.9863014221191	2.46575342465753	
14.02.2018_2:11:33	0.0317460317460326	36.8884544372559	2.4853228962818		
14.02.2018_2:11:34	0.0346666666666680	37.279842376709		2.47553816046967	
14.02.2018_2:11:36	0.0372340425531920	37.0841484069824	2.47553816046967	
14.02.2018_2:11:37	0.0453333333333328	36.8884544372559	2.47553816046967	
14.02.2018_2:11:39	0.0453333333333328	36.7906074523926	2.46575342465753	
14.02.2018_2:11:40	0.0509383378016077	36.8884544372559	2.46575342465753	
14.02.2018_2:11:41	0.0563002680965135	36.9863014221191	2.4559686888454		
14.02.2018_2:11:43	0.0588235294117639	36.6927604675293	2.46575342465753	
14.02.2018_2:11:44	0.0418848167539269	36.7906074523926	2.47553816046967	
14.02.2018_2:11:46	0.0343007915567269	36.7906074523926	2.50489236790607	
14.02.2018_2:11:47	0.0370370370370362	36.7906074523926	2.50489236790607	
14.02.2018_2:11:49	0.0368421052631571	36.7906074523926	2.5146771037182		
14.02.2018_2:11:50	0.0395778364116092	36.7906074523926	2.50489236790607	
14.02.2018_2:11:52	0.0421052631578949	36.6927604675293	2.50489236790607	
14.02.2018_2:11:53	0.0421052631578949	36.8884544372559	2.5146771037182		
14.02.2018_2:11:54	0.0157894736842109	36.6927604675293	2.50489236790607	
14.02.2018_2:11:56	0.0105820105820099	36.7906074523926	2.4853228962818		
14.02.2018_2:11:57	0.0079155672823220	36.9863014221191	2.50489236790607	
14.02.2018_2:11:59	0.0026385224274397	36.6927604675293	2.4853228962818		
14.02.2018_2:12:00	0.0026385224274397	36.7906074523926	2.50489236790607	
14.02.2018_2:12:01	0.0079155672823207	36.594913482666		2.50489236790607	
14.02.2018_2:12:03	0.0052631578947365	36.6927604675293	2.4853228962818		
14.02.2018_2:12:04	0.0052631578947365	36.8884544372559	2.5146771037182		
14.02.2018_2:12:06	0.0026246719160110	36.8884544372559	2.5146771037182		
14.02.2018_2:12:07	0.0026246719160110	36.7906074523926	2.5146771037182		
14.02.2018_2:12:09	0.0026246719160110	36.594913482666		2.5146771037182		
14.02.2018_2:12:10	0.0026385224274397	36.594913482666		2.50489236790607	
14.02.2018_2:12:12	-0.0026246719160111	36.6927604675293	2.5146771037182		
14.02.2018_2:12:13	0.0026385224274397	36.6927604675293	2.4853228962818		
14.02.2018_2:12:14	0.0000000000000000	36.6927604675293	2.50489236790607	
14.02.2018_2:12:16	-0.0026385224274398	36.7906074523926	2.50489236790607	
14.02.2018_2:12:17	-0.0052631578947365	36.7906074523926	2.4853228962818		
14.02.2018_2:12:19	-0.0052910052910050	36.7906074523926	2.4853228962818		
14.02.2018_2:12:22	-0.0052910052910050	36.6927604675293	2.47553816046967	
14.02.2018_2:12:23	-0.0079575596816979	36.6927604675293	2.47553816046967	
14.02.2018_2:12:25	-0.0079575596816979	36.7906074523926	2.47553816046967	
14.02.2018_2:12:26	-0.0079575596816979	36.9863014221191	2.47553816046967	
14.02.2018_2:12:27	-0.0080000000000003	36.594913482666		2.46575342465753	
14.02.2018_2:12:29	-0.0052910052910050	36.6927604675293	2.4853228962818		
14.02.2018_2:12:30	-0.0079575596816979	36.7906074523926	2.47553816046967	
14.02.2018_2:12:32	-0.0079155672823208	36.6927604675293	2.4853228962818		
14.02.2018_2:12:33	-0.0079155672823208	36.3992156982422	2.4853228962818		
14.02.2018_2:12:35	-0.0079575596816979	36.6927604675293	2.4853228962818		
14.02.2018_2:12:36	-0.0105820105820100	36.594913482666		2.4853228962818		
14.02.2018_2:12:38	-0.0105820105820100	36.7906074523926	2.4853228962818		
14.02.2018_2:12:39	-0.0105263157894731	36.7906074523926	2.4853228962818		
14.02.2018_2:12:40	-0.0105263157894731	36.9863014221191	2.50489236790607	
14.02.2018_2:12:42	-0.0157068062827216	36.594913482666		2.5146771037182		
14.02.2018_2:12:43	-0.0157068062827216	36.6927604675293	2.52446183953033	
14.02.2018_2:12:45	-0.0105263157894731	36.594913482666		2.50489236790607	
14.02.2018_2:12:46	-0.0105263157894731	36.4970626831055	2.50489236790607	
14.02.2018_2:12:48	-0.0158730158730163	36.6927604675293	2.4853228962818		
14.02.2018_2:12:49	-0.0131926121372031	36.594913482666		2.4853228962818		
